customer_id,company_name,segment,industry,company_size,location,annual_revenue,order_frequency,avg_order_value,last_order_days,total_orders,contract_value,employee_count,relationship_years,satisfaction_score,nps_score,preferred_contact,payment_method,has_online_account,has_mobile_app,has_integration,is_active,customer_lifetime_value,avg_monthly_revenue,engagement_score,churn_risk
6584,Star A.Ş.,Bronze,Perakende,Orta Ölçekli,Istanbul,13764,29,474,34,29,1827115,44,2,7.18,8,Telefon,Kurumsal Kredi Kartı,True,True,True,True,22022.4,1147.0,0.54,Orta
6585,Sistem Teknoloji,Gold,Finans,Küçük Ölçekli,Bursa,11963,13,920,9,13,1060125,42,2,9.13,8,Web Site,Havale/EFT,True,True,True,True,19140.8,996.9166666666666,0.53,Düşük
6586,Star Ltd. Şti.,Bronze,Teknoloji,Büyük Ölçekli,Ankara,11401,24,475,56,24,1561514,70,4,8.31,8,E-posta,Kurumsal Kredi Kartı,False,True,True,True,36483.200000000004,950.0833333333334,0.46,Orta
6587,Sistem Holding,Gold,Sağlık,Küçük Ölçekli,Izmir,38798,30,1293,78,30,2032611,33,2,8.33,10,E-posta,Çek,True,False,True,True,62076.8,3233.1666666666665,0.48,Yüksek
6588,Star A.Ş.,Gold,Finans,Orta Ölçekli,Istanbul,7788,35,222,4,35,26078059,5,6,9.22,6,Web Site,Havale/EFT,True,False,False,True,37382.40000000001,649.0,0.54,Düşük
6589,Sistem Teknoloji,Premium,İnşaat,Küçük Ölçekli,Istanbul,241121,13,18547,19,13,6285283,250,3,9.74,5,Mobil Uygulama,Vadeli Ödeme,True,True,True,True,578690.4000000001,20093.416666666668,0.56,Düşük
6590,Sistem Holding,Gold,Perakende,Orta Ölçekli,Konya,20503,20,1025,33,20,4154720,384,7,8.94,7,Web Site,Çek,True,True,True,True,114816.80000000002,1708.5833333333333,0.58,Orta
6591,Pro Ltd. Şti.,Gold,İnşaat,Orta Ölçekli,Izmir,35558,17,2091,65,17,6950481,499,9,9.84,6,Web Site,Çek,True,True,False,True,256017.6,2963.1666666666665,0.6,Yüksek
6592,Grup Ltd. Şti.,Bronze,Perakende,Orta Ölçekli,Ankara,83236,15,5549,24,15,6686278,354,4,9.13,6,E-posta,Vadeli Ödeme,True,True,False,True,266355.2,6936.333333333333,0.55,Düşük
6593,Tech Sanayi,Silver,Sağlık,Orta Ölçekli,Ankara,21912,27,811,17,27,1436821,175,6,10.0,5,Web Site,Çek,True,True,False,True,105177.60000000002,1826.0,0.63,Düşük
6594,Sistem A.Ş.,Silver,Sağlık,Orta Ölçekli,Gaziantep,115019,42,2738,2,42,3394149,92,13,5.57,8,Web Site,Kurumsal Kredi Kartı,True,True,False,True,1196197.6,9584.916666666666,0.59,Yüksek
6595,Sistem Teknoloji,Silver,Perakende,Küçük Ölçekli,Adana,5644,21,268,25,21,1751857,79,11,3.1,8,Mağaza,Çek,True,True,False,False,49667.200000000004,470.3333333333333,0.42,Yüksek
6596,Tech Sanayi,Premium,Perakende,Orta Ölçekli,Istanbul,105421,25,4216,12,25,4158781,11,3,9.17,3,Web Site,Havale/EFT,True,True,False,True,253010.40000000002,8785.083333333334,0.59,Düşük
6597,Pro Sanayi,Gold,Hizmet,Küçük Ölçekli,Istanbul,139632,24,5818,150,24,37687939,217,9,6.39,8,Web Site,Vadeli Ödeme,True,True,True,True,1005350.4,11636.0,0.53,Yüksek
6598,Sistem Ticaret,Silver,Hizmet,Büyük Ölçekli,Istanbul,7612,28,271,28,28,1213768,31,4,8.75,6,E-posta,Havale/EFT,True,False,False,True,24358.4,634.3333333333334,0.49,Düşük
6599,Pro Sanayi,Silver,İnşaat,Küçük Ölçekli,Kayseri,20226,34,594,8,34,357317,140,2,8.85,4,Mobil Uygulama,Kurumsal Kredi Kartı,False,True,False,True,32361.600000000002,1685.5,0.51,Düşük
6600,Star Ltd. Şti.,Bronze,Teknoloji,Küçük Ölçekli,Antalya,13909,29,479,148,29,9906068,124,3,6.07,7,E-posta,Çek,True,True,True,True,33381.600000000006,1159.0833333333333,0.51,Yüksek
6601,Net Sanayi,Silver,Turizm,Küçük Ölçekli,Izmir,36198,43,841,27,43,10401275,144,5,9.18,8,E-posta,Kurumsal Kredi Kartı,True,True,True,True,144792.0,3016.5,0.67,Düşük
6602,Türk Ltd. Şti.,Silver,Hizmet,Orta Ölçekli,Antalya,53880,20,2694,44,20,5495686,18,5,9.47,8,E-posta,Havale/EFT,True,True,True,True,215520.0,4490.0,0.58,Orta
6603,Grup Sanayi,Silver,Turizm,Orta Ölçekli,Ankara,6737,31,217,105,31,6177836,63,12,7.74,8,E-posta,Çek,True,True,True,True,64675.20000000001,561.4166666666666,0.61,Yüksek
6604,Pro A.Ş.,Bronze,Sağlık,Orta Ölçekli,Konya,16103,32,503,42,32,5265444,128,1,10.0,10,Mağaza,Vadeli Ödeme,True,True,True,True,12882.400000000001,1341.9166666666667,0.63,Orta
6605,Net Teknoloji,Gold,Finans,Küçük Ölçekli,Izmir,431388,24,17974,87,24,3585523,6,3,6.17,1,Mağaza,Kurumsal Kredi Kartı,True,False,True,False,1035331.2000000002,35949.0,0.39,Yüksek
6606,Anadolu Ltd. Şti.,Silver,Perakende,Küçük Ölçekli,Istanbul,128429,34,3777,14,34,2517888,58,2,8.06,10,E-posta,Havale/EFT,True,True,False,True,205486.40000000002,10702.416666666666,0.58,Düşük
6607,Global Ltd. Şti.,Silver,Üretim,Küçük Ölçekli,Istanbul,86949,21,4140,2,21,2628335,43,1,9.78,8,Mağaza,Kurumsal Kredi Kartı,True,True,True,True,69559.2,7245.75,0.58,Düşük
6608,Global Teknoloji,Bronze,Perakende,Büyük Ölçekli,Izmir,13196,23,573,100,23,2685491,169,1,9.9,10,Mobil Uygulama,Vadeli Ödeme,True,True,False,True,10556.800000000001,1099.6666666666667,0.59,Yüksek
6609,Tech A.Ş.,Gold,Teknoloji,Küçük Ölçekli,Kayseri,966109,47,20555,24,47,2248672,78,3,9.45,5,E-posta,Vadeli Ödeme,True,False,False,True,2318661.6000000006,80509.08333333333,0.58,Düşük
6610,Anadolu Ltd. Şti.,Silver,Üretim,Küçük Ölçekli,Ankara,123876,41,3021,45,41,29820944,89,5,8.01,5,Mobil Uygulama,Kurumsal Kredi Kartı,True,True,True,True,495504.0,10323.0,0.62,Orta
6611,Türk Ticaret,Gold,Sağlık,Büyük Ölçekli,Gaziantep,41936,24,1747,25,24,4099213,13,7,4.7,10,Telefon,Çek,True,True,True,True,234841.60000000003,3494.6666666666665,0.47,Yüksek
6612,Global Ticaret,Silver,Perakende,Büyük Ölçekli,Adana,36788,32,1149,43,32,1320755,23,4,7.3,7,Mobil Uygulama,Havale/EFT,True,True,False,False,117721.6,3065.6666666666665,0.56,Orta
6613,Tech Ltd. Şti.,Gold,Hizmet,Küçük Ölçekli,Istanbul,19920,23,866,2,23,2527756,143,1,9.43,6,Mobil Uygulama,Havale/EFT,True,False,False,True,15936.0,1660.0,0.48,Düşük
6614,Net Ltd. Şti.,Premium,Üretim,Orta Ölçekli,Istanbul,99344,34,2921,3,34,39505743,73,8,10.0,8,Telefon,Kurumsal Kredi Kartı,True,False,True,True,635801.6000000001,8278.666666666666,0.57,Düşük
6615,Türk Ltd. Şti.,Silver,Perakende,Küçük Ölçekli,Istanbul,64339,13,4949,76,13,671080,22,4,10.0,7,Web Site,Vadeli Ödeme,True,True,False,True,205884.80000000002,5361.583333333333,0.57,Yüksek
6616,Star Ltd. Şti.,Gold,Hizmet,Küçük Ölçekli,Adana,113743,13,8749,18,13,1232139,5,8,10.0,8,Web Site,Kurumsal Kredi Kartı,True,True,True,True,727955.2000000001,9478.583333333334,0.59,Düşük
6617,Anadolu Ticaret,Gold,Sağlık,Küçük Ölçekli,Istanbul,30235,22,1374,11,22,1845091,49,2,10.0,2,Mağaza,Kurumsal Kredi Kartı,True,False,False,True,48376.0,2519.5833333333335,0.5,Düşük
6618,Anadolu Ticaret,Gold,Perakende,Küçük Ölçekli,Ankara,4346,32,135,74,32,497048,45,2,8.6,8,Web Site,Havale/EFT,False,True,True,True,6953.6,362.1666666666667,0.49,Yüksek
6619,Mega Ticaret,Premium,Eğitim,Küçük Ölçekli,Izmir,79139,14,5652,203,14,3446400,53,2,8.87,8,Web Site,Havale/EFT,True,True,True,True,126622.40000000001,6594.916666666667,0.53,Yüksek
6620,Sistem Teknoloji,Bronze,Üretim,Orta Ölçekli,Adana,50870,24,2119,29,24,6614540,7,2,7.86,4,Mobil Uygulama,Vadeli Ödeme,True,True,True,False,81392.0,4239.166666666667,0.54,Düşük
6621,Türk Holding,Silver,Finans,Orta Ölçekli,Istanbul,6090,25,243,25,25,1177129,255,4,7.51,8,Telefon,Havale/EFT,True,True,True,True,19488.0,507.5,0.54,Düşük
6622,Global Holding,Bronze,Perakende,Küçük Ölçekli,Ankara,15376,17,904,75,17,14998704,57,4,7.17,2,E-posta,Havale/EFT,True,True,True,True,49203.200000000004,1281.3333333333333,0.5,Yüksek
6623,Pro Teknoloji,Silver,Finans,Küçük Ölçekli,Izmir,197702,23,8595,6,23,4426634,139,1,7.48,3,Mağaza,Havale/EFT,True,False,False,True,158161.6,16475.166666666668,0.42,Orta
6624,Net Holding,Bronze,Perakende,Küçük Ölçekli,Izmir,2897,19,152,31,19,1344721,27,27,8.6,8,Web Site,Kurumsal Kredi Kartı,True,True,True,True,62575.200000000004,241.41666666666666,0.65,Orta
6625,Global Teknoloji,Silver,Hizmet,Orta Ölçekli,Konya,17269,16,1079,50,16,2702821,7,4,10.0,10,E-posta,Çek,True,True,True,True,55260.8,1439.0833333333333,0.58,Orta
6626,Star Sanayi,Silver,Perakende,Büyük Ölçekli,Istanbul,245986,11,22362,41,11,38742303,136,3,8.98,7,Web Site,Kurumsal Kredi Kartı,True,True,False,True,590366.4000000001,20498.833333333332,0.53,Orta
6627,Sistem Holding,Silver,Finans,Orta Ölçekli,Konya,33486,21,1594,42,21,2436135,236,10,8.48,5,Mobil Uygulama,Havale/EFT,True,True,False,True,267888.0,2790.5,0.58,Orta
6628,Anadolu A.Ş.,Silver,Sağlık,Orta Ölçekli,Bursa,12007,32,375,50,32,4560792,88,9,8.41,8,Mağaza,Havale/EFT,True,True,True,True,86450.40000000001,1000.5833333333334,0.62,Orta
6629,Türk Teknoloji,Silver,Perakende,Küçük Ölçekli,Izmir,26154,17,1538,8,17,12320655,23,2,7.66,7,Mağaza,Havale/EFT,True,True,False,True,41846.4,2179.5,0.51,Düşük
6630,Mega Sanayi,Gold,Perakende,Küçük Ölçekli,Bursa,136852,22,6220,25,22,3171903,124,10,7.96,10,Telefon,Havale/EFT,False,True,False,True,1094816.0,11404.333333333334,0.47,Düşük
6631,Tech Sanayi,Premium,Teknoloji,Büyük Ölçekli,Ankara,40580,35,1159,4,35,12664089,291,2,6.39,4,E-posta,Vadeli Ödeme,True,True,True,True,64928.0,3381.6666666666665,0.54,Orta
6632,Star Teknoloji,Silver,Perakende,Küçük Ölçekli,Istanbul,64776,17,3810,3,17,2273370,344,1,8.21,8,E-posta,Havale/EFT,True,False,True,True,51820.8,5398.0,0.42,Düşük
6633,Star Holding,Silver,Üretim,Küçük Ölçekli,Bursa,37601,24,1566,52,24,3176580,78,1,8.22,6,Mobil Uygulama,Çek,True,False,True,True,30080.800000000003,3133.4166666666665,0.45,Orta
6634,Star Ticaret,Premium,Üretim,Küçük Ölçekli,Izmir,88601,53,1671,51,53,2522165,193,4,7.6,10,Mağaza,Kurumsal Kredi Kartı,True,True,True,True,283523.2,7383.416666666667,0.65,Orta
6635,Global Holding,Gold,Turizm,Küçük Ölçekli,Antalya,106948,31,3449,7,31,3571083,146,3,7.94,8,Web Site,Havale/EFT,True,True,False,True,256675.20000000004,8912.333333333334,0.57,Düşük
6636,Net Ticaret,Silver,Turizm,Orta Ölçekli,Ankara,16984,24,707,26,24,2039318,50,8,10.0,7,Web Site,Çek,True,True,True,True,108697.6,1415.3333333333333,0.63,Düşük
6637,Tech Sanayi,Bronze,Üretim,Küçük Ölçekli,Mersin,4273,35,122,2,35,15427941,57,4,8.22,2,E-posta,Vadeli Ödeme,True,True,True,True,13673.6,356.0833333333333,0.6,Düşük
6638,Mega A.Ş.,Premium,Perakende,Orta Ölçekli,Antalya,112182,21,5342,14,21,2156110,58,8,5.72,8,Mobil Uygulama,Çek,True,True,False,True,717964.8,9348.5,0.49,Yüksek
6639,Net Holding,Gold,Teknoloji,Küçük Ölçekli,Istanbul,32506,17,1912,5,17,5707796,9,6,9.33,7,E-posta,Havale/EFT,False,False,True,True,156028.80000000002,2708.8333333333335,0.37,Düşük
6640,Mega Teknoloji,Bronze,Hizmet,Küçük Ölçekli,Ankara,8997,24,374,14,24,5381555,110,22,10.0,8,E-posta,Çek,True,True,True,False,158347.2,749.75,0.69,Düşük
6641,Mega Teknoloji,Silver,Hizmet,Küçük Ölçekli,Adana,58215,57,1021,27,57,3475643,87,4,10.0,8,E-posta,Vadeli Ödeme,True,False,False,True,186288.0,4851.25,0.64,Düşük
6642,Net A.Ş.,Gold,Üretim,Küçük Ölçekli,Konya,269360,31,8689,49,31,346239,146,3,5.86,8,Telefon,Vadeli Ödeme,True,True,True,True,646464.0000000001,22446.666666666668,0.51,Yüksek
6643,Mega Sanayi,Bronze,Turizm,Küçük Ölçekli,Izmir,13974,13,1074,22,13,5590548,45,2,10.0,5,Web Site,Havale/EFT,True,False,True,True,22358.4,1164.5,0.46,Düşük
6644,Tech Sanayi,Silver,İnşaat,Büyük Ölçekli,Mersin,26768,28,956,81,28,1036662,10,6,8.72,7,Web Site,Vadeli Ödeme,True,True,False,True,128486.40000000002,2230.6666666666665,0.6,Yüksek
6645,Pro Holding,Silver,Perakende,Orta Ölçekli,Istanbul,4490,17,264,4,17,6667541,84,4,10.0,7,Telefon,Vadeli Ödeme,True,True,False,True,14368.0,374.1666666666667,0.58,Düşük
6646,Pro Ltd. Şti.,Bronze,Teknoloji,Büyük Ölçekli,Ankara,12617,30,420,24,30,7857944,177,7,6.58,8,E-posta,Havale/EFT,True,False,False,True,70655.20000000001,1051.4166666666667,0.45,Orta
6647,Star Ltd. Şti.,Bronze,Finans,Orta Ölçekli,Mersin,24557,18,1364,72,18,3151053,186,8,10.0,7,Mağaza,Vadeli Ödeme,True,False,True,True,157164.80000000002,2046.4166666666667,0.51,Yüksek
6648,Grup Ticaret,Gold,Finans,Büyük Ölçekli,Mersin,38450,17,2261,9,17,398187,165,6,7.39,9,E-posta,Vadeli Ödeme,True,False,False,True,184560.00000000003,3204.1666666666665,0.41,Orta
6649,Mega Teknoloji,Premium,Teknoloji,Küçük Ölçekli,Bursa,31986,23,1390,45,23,606960,86,9,7.43,6,Telefon,Çek,True,True,True,True,230299.2,2665.5,0.55,Orta
6650,Net Sanayi,Gold,Sağlık,Büyük Ölçekli,Gaziantep,117777,19,6198,9,19,10259207,136,2,8.34,10,E-posta,Havale/EFT,True,True,False,True,188443.2,9814.75,0.53,Düşük
6651,Pro Teknoloji,Premium,Sağlık,Orta Ölçekli,Istanbul,60072,21,2860,115,21,825042,17,12,9.58,3,Mobil Uygulama,Vadeli Ödeme,False,True,False,True,576691.2000000001,5006.0,0.52,Yüksek
6652,Net Teknoloji,Premium,Hizmet,Küçük Ölçekli,Gaziantep,2675094,16,167193,43,16,6708418,26,2,8.19,7,Web Site,Çek,True,True,False,True,4280150.4,222924.5,0.52,Orta
6653,Net A.Ş.,Gold,Perakende,Küçük Ölçekli,Ankara,54142,30,1804,32,30,1611293,362,3,10.0,7,Mağaza,Vadeli Ödeme,True,True,True,True,129940.80000000002,4511.833333333333,0.63,Orta
6654,Mega Holding,Bronze,İnşaat,Küçük Ölçekli,Istanbul,286,41,6,62,41,4539076,58,1,7.91,7,Mağaza,Vadeli Ödeme,True,True,True,False,228.8,23.833333333333332,0.6,Yüksek
6655,Pro Sanayi,Bronze,Sağlık,Orta Ölçekli,Istanbul,3323,23,144,27,23,3364462,56,1,8.42,7,E-posta,Havale/EFT,False,True,False,True,2658.4,276.9166666666667,0.45,Düşük
6656,Grup Ticaret,Silver,Perakende,Küçük Ölçekli,Ankara,58717,33,1779,11,33,2373263,13,7,6.89,8,Web Site,Kurumsal Kredi Kartı,True,True,False,True,328815.2,4893.083333333333,0.57,Orta
6657,Sistem Ticaret,Silver,Sağlık,Orta Ölçekli,Istanbul,10070,19,530,12,19,5062953,64,1,8.3,5,E-posta,Havale/EFT,False,True,True,True,8056.0,839.1666666666666,0.43,Düşük
6658,Pro A.Ş.,Premium,Sağlık,Orta Ölçekli,Ankara,23027,20,1151,27,20,9066268,112,22,10.0,10,Mobil Uygulama,Havale/EFT,True,True,True,True,405275.2,1918.9166666666667,0.67,Düşük
6659,Tech Teknoloji,Gold,İnşaat,Küçük Ölçekli,Istanbul,6179,17,363,23,17,1457512,139,15,9.66,6,Web Site,Vadeli Ödeme,True,True,False,True,74148.0,514.9166666666666,0.62,Düşük
6660,Sistem Ticaret,Premium,Perakende,Büyük Ölçekli,Istanbul,26935,28,961,72,28,3502929,51,1,10.0,8,Mobil Uygulama,Çek,False,False,True,True,21548.0,2244.5833333333335,0.41,Yüksek
6661,Grup Holding,Bronze,Lojistik,Orta Ölçekli,Antalya,23570,22,1071,24,22,1459012,315,8,10.0,7,E-posta,Kurumsal Kredi Kartı,True,False,True,True,150848.0,1964.1666666666667,0.52,Düşük
6662,Global Sanayi,Premium,Perakende,Küçük Ölçekli,Ankara,98227,37,2654,22,37,6650148,66,3,9.0,7,Telefon,Havale/EFT,True,False,False,True,235744.80000000005,8185.583333333333,0.53,Düşük
6663,Türk Sanayi,Bronze,Üretim,Küçük Ölçekli,Ankara,3816,27,141,18,27,8097757,71,9,6.79,8,Telefon,Havale/EFT,False,True,True,True,27475.2,318.0,0.45,Orta
6664,Sistem Teknoloji,Silver,Üretim,Küçük Ölçekli,Adana,88471,20,4423,5,20,1669911,112,1,10.0,7,Mobil Uygulama,Vadeli Ödeme,True,False,False,True,70776.8,7372.583333333333,0.48,Düşük
6665,Mega Holding,Gold,Hizmet,Orta Ölçekli,Mersin,6639,36,184,4,36,4792881,18,5,7.22,4,Mağaza,Vadeli Ödeme,True,True,True,True,26556.0,553.25,0.58,Orta
6666,Anadolu A.Ş.,Gold,Hizmet,Orta Ölçekli,Adana,76475,32,2389,34,32,8998957,115,7,6.85,6,Web Site,Havale/EFT,False,True,True,True,428260.00000000006,6372.916666666667,0.46,Orta
6667,Türk Holding,Silver,İnşaat,Büyük Ölçekli,Ankara,43822,13,3370,19,13,1366743,50,10,8.23,9,Mobil Uygulama,Havale/EFT,True,True,True,True,350576.0,3651.8333333333335,0.54,Düşük
6668,Sistem Holding,Bronze,Üretim,Küçük Ölçekli,Adana,4338,28,154,24,28,1332990,7,11,7.28,7,Telefon,Kurumsal Kredi Kartı,True,False,True,True,38174.4,361.5,0.48,Orta
6669,Star Ltd. Şti.,Silver,Hizmet,Küçük Ölçekli,Istanbul,5444,16,340,79,16,3533253,156,1,10.0,8,Web Site,Vadeli Ödeme,True,True,True,True,4355.2,453.6666666666667,0.57,Yüksek
6670,Türk Ltd. Şti.,Gold,Perakende,Büyük Ölçekli,Istanbul,70348,31,2269,46,31,784275,285,7,7.56,9,Telefon,Çek,True,False,False,True,393948.80000000005,5862.333333333333,0.48,Orta
6671,Star Holding,Silver,Perakende,Orta Ölçekli,Ankara,11412,46,248,15,46,4537225,90,1,10.0,7,E-posta,Vadeli Ödeme,True,True,False,True,9129.6,951.0,0.69,Düşük
6672,Mega Sanayi,Gold,Perakende,Küçük Ölçekli,Konya,29793,14,2128,46,14,4126784,50,4,8.95,6,Mağaza,Çek,True,True,True,True,95337.6,2482.75,0.54,Orta
6673,Net Sanayi,Bronze,Turizm,Orta Ölçekli,Istanbul,49407,7,7058,110,7,10488726,124,3,8.09,4,Mağaza,Vadeli Ödeme,True,True,True,True,118576.80000000002,4117.25,0.48,Yüksek
6674,Grup Ticaret,Silver,Eğitim,Küçük Ölçekli,Istanbul,54232,3,18077,6,3,14075188,240,2,8.28,6,Mobil Uygulama,Vadeli Ödeme,True,False,True,True,86771.20000000001,4519.333333333333,0.37,Yüksek
6675,Global Ltd. Şti.,Silver,Turizm,Küçük Ölçekli,Istanbul,6690,17,393,69,17,1653436,42,2,7.76,7,Mobil Uygulama,Çek,True,True,True,True,10704.0,557.5,0.51,Yüksek
6676,Grup Ticaret,Silver,Perakende,Orta Ölçekli,Gaziantep,24390,21,1161,14,21,3396656,87,2,9.62,4,E-posta,Havale/EFT,True,True,True,True,39024.0,2032.5,0.58,Düşük
6677,Tech A.Ş.,Silver,Sağlık,Büyük Ölçekli,Antalya,6504,26,250,40,26,2726566,32,2,9.0,4,Telefon,Çek,True,True,True,True,10406.400000000001,542.0,0.58,Orta
6678,Pro Ltd. Şti.,Gold,Perakende,Küçük Ölçekli,Istanbul,146194,23,6356,35,23,4214488,107,6,6.91,7,Web Site,Kurumsal Kredi Kartı,True,True,False,True,701731.2000000001,12182.833333333334,0.52,Orta
6679,Pro Holding,Premium,Eğitim,Orta Ölçekli,Izmir,551869,33,16723,37,33,832052,161,3,7.21,6,Mobil Uygulama,Havale/EFT,True,True,False,False,1324485.6,45989.083333333336,0.56,Orta
6680,Sistem Ticaret,Gold,Teknoloji,Küçük Ölçekli,Izmir,11160,24,465,67,24,5975658,29,12,6.93,9,Telefon,Vadeli Ödeme,True,True,False,True,107136.00000000001,930.0,0.55,Yüksek
6681,Net Ticaret,Bronze,Perakende,Orta Ölçekli,Bursa,16816,27,622,30,27,6855111,85,4,9.67,1,Web Site,Çek,True,True,True,True,53811.200000000004,1401.3333333333333,0.61,Düşük
6682,Global Teknoloji,Silver,Üretim,Büyük Ölçekli,Istanbul,104664,20,5233,7,20,2246636,24,4,10.0,8,Mobil Uygulama,Kurumsal Kredi Kartı,True,False,False,True,334924.80000000005,8722.0,0.5,Düşük
6683,Pro Teknoloji,Premium,Teknoloji,Küçük Ölçekli,Gaziantep,57102,35,1631,34,35,389927,69,13,10.0,5,Telefon,Çek,True,True,True,True,593860.8,4758.5,0.69,Orta
6684,Star Holding,Bronze,Üretim,Orta Ölçekli,Ankara,40909,24,1704,13,24,1603723,117,11,9.14,9,Mobil Uygulama,Çek,True,False,False,True,359999.2,3409.0833333333335,0.52,Düşük
6685,Türk Ticaret,Gold,Üretim,Orta Ölçekli,Bursa,42838,34,1259,93,34,1904052,8,1,10.0,6,Mobil Uygulama,Çek,True,False,True,True,34270.4,3569.8333333333335,0.54,Yüksek
6686,Global Holding,Gold,Sağlık,Büyük Ölçekli,Istanbul,8124,26,312,12,26,2694917,140,5,8.85,7,Telefon,Vadeli Ödeme,True,True,False,True,32496.0,677.0,0.59,Düşük
6687,Net Holding,Gold,Lojistik,Küçük Ölçekli,Ankara,47390,18,2632,9,18,2486385,49,5,9.26,6,Mağaza,Vadeli Ödeme,False,True,True,True,189560.0,3949.1666666666665,0.47,Düşük
6688,Grup Teknoloji,Silver,Teknoloji,Küçük Ölçekli,Ankara,143379,10,14337,1,10,693377,87,13,7.75,7,E-posta,Kurumsal Kredi Kartı,True,False,True,True,1491141.6,11948.25,0.43,Düşük
6689,Anadolu Sanayi,Silver,Hizmet,Orta Ölçekli,Izmir,42351,18,2352,60,18,3551538,67,7,7.75,5,E-posta,Vadeli Ödeme,True,True,False,True,237165.60000000003,3529.25,0.53,Orta
6690,Anadolu Ltd. Şti.,Silver,Eğitim,Küçük Ölçekli,Istanbul,301894,14,21563,75,14,6789938,156,3,8.7,6,Web Site,Kurumsal Kredi Kartı,True,True,True,True,724545.6000000001,25157.833333333332,0.53,Yüksek
6691,Mega Ltd. Şti.,Silver,Üretim,Orta Ölçekli,Konya,1853,17,109,3,17,1707843,140,1,10.0,9,Mobil Uygulama,Çek,True,True,False,True,1482.4,154.41666666666666,0.57,Düşük
6692,Anadolu Holding,Gold,Perakende,Orta Ölçekli,Istanbul,70007,12,5833,17,12,2524047,5,1,10.0,8,Mobil Uygulama,Çek,True,True,False,True,56005.600000000006,5833.916666666667,0.55,Düşük
6693,Net Teknoloji,Bronze,Finans,Küçük Ölçekli,Bursa,6666,32,208,17,32,2840231,20,4,9.39,6,E-posta,Çek,True,True,True,True,21331.2,555.5,0.63,Düşük
6694,Anadolu A.Ş.,Gold,Perakende,Küçük Ölçekli,Konya,10660,14,761,49,14,11842753,32,21,8.04,9,Mobil Uygulama,Kurumsal Kredi Kartı,False,False,True,True,179088.0,888.3333333333334,0.39,Orta
6695,Sistem Ticaret,Bronze,Perakende,Orta Ölçekli,Izmir,130415,15,8694,13,15,1681924,77,24,7.09,2,Telefon,Çek,True,False,True,True,2503968.0000000005,10867.916666666666,0.48,Orta
6696,Global Sanayi,Silver,Perakende,Büyük Ölçekli,Adana,18030,28,643,13,28,3987250,40,4,9.24,8,Mağaza,Kurumsal Kredi Kartı,False,True,True,True,57696.0,1502.5,0.51,Düşük
6697,Net Holding,Silver,Perakende,Büyük Ölçekli,Bursa,15599,20,779,13,20,5341503,17,11,10.0,8,Mağaza,Çek,True,True,True,True,137271.2,1299.9166666666667,0.63,Düşük
6698,Global Sanayi,Silver,Perakende,Küçük Ölçekli,Ankara,44253,31,1427,17,31,2030534,13,2,7.34,6,Mobil Uygulama,Çek,True,True,True,True,70804.8,3687.75,0.55,Orta
6699,Net Teknoloji,Silver,Perakende,Büyük Ölçekli,Konya,1046,14,74,31,14,1078678,53,2,8.13,7,E-posta,Havale/EFT,True,True,False,True,1673.6000000000001,87.16666666666667,0.51,Orta
6700,Star A.Ş.,Premium,Hizmet,Büyük Ölçekli,Istanbul,420243,16,26265,104,16,2630578,54,3,9.83,6,Web Site,Çek,True,True,False,True,1008583.2000000002,35020.25,0.57,Yüksek
6701,Tech Teknoloji,Bronze,Teknoloji,Orta Ölçekli,Antalya,306662,33,9292,23,33,321523,117,7,10.0,8,Mobil Uygulama,Çek,True,True,True,False,1717307.2000000002,25555.166666666668,0.66,Düşük
6702,Türk Ticaret,Premium,Perakende,Orta Ölçekli,Adana,217284,16,13580,15,16,3892523,20,9,9.61,5,Telefon,Vadeli Ödeme,True,True,False,True,1564444.8,18107.0,0.59,Düşük
6703,Pro A.Ş.,Premium,Üretim,Küçük Ölçekli,Ankara,102157,24,4256,1,24,1208810,54,3,8.29,10,Mobil Uygulama,Vadeli Ödeme,False,False,True,False,245176.80000000005,8513.083333333334,0.36,Düşük
6704,Net A.Ş.,Silver,Perakende,Orta Ölçekli,Ankara,19100,25,764,6,25,1462710,42,4,7.46,0,Mağaza,Vadeli Ödeme,False,True,True,True,61120.0,1591.6666666666667,0.44,Orta
6705,Pro Ltd. Şti.,Silver,Perakende,Küçük Ölçekli,Izmir,5268,32,164,89,32,24402193,70,1,10.0,7,Telefon,Çek,False,True,True,True,4214.400000000001,439.0,0.53,Yüksek
